tweet_id,tag
254,#political
255,#politics
255,#brazil
255,#eleicoes
255,#eleicoes2022
255,#brazilianpolitics
256,#amit_shah
256,#basavaraj_bommai
256,#eknath_shinde
256,#karnataka
256,#maharashtra
256,#breaking_news
256,#featured
256,#politics
257,#truth
257,#twitter
257,#files
257,#corruption
257,#faucifiles
257,#canada
257,#socialmedia
257,#platform
257,#governance
257,#government
257,#control
257,#politics
258,#pan_am_flight103
258,#libya
258,#qDy@_lwkrby
258,#lyby
258,#politics
259,#poll
259,#republicans
259,#trumpism--but
259,#trump
259,#usatoday
259,#suffolkuniversity
259,#biden
259,#rondesantis
259,#2024election
259,#gopnominee
259,#politicaliq
259,#news
259,#politics
260,#eeuu
260,#estados
260,#cdmx
260,#politics
260,#amlo
260,#justicia
260,#amlovers
260,#youtubers
260,#gdl
260,#politica
260,#ultimominuto
260,#mexico
260,#lomasvisto
260,#almomento
260,#abrelosojos
260,#nuevoleon
260,#monterrey
260,#periodistas
260,#usa
260,#feministas
260,#ultimahora
260,#4t
260,#enterate
260,#importante
260,#video
260,#news
261,#immigrationandasylum
261,#rishisunak
261,#keirstarmer
261,#politics
261,#theresamay
262,#whatisawoman
262,#mattwalsh
262,#politics
263,#aimim
263,#indianarmy
263,#indiachina
263,#indiachinaborder
263,#interview
263,#owaisi
263,#india
263,#news
263,#politics
263,#trending
264,#america
264,#news
264,#trump
264,#infowars
264,#freespeech
264,#politics
265,#america
265,#news
265,#trump
265,#infowars
265,#freespeech
265,#politics
266,#news
266,#politics
267,#news
267,#politics
268,#women
268,#feminist
268,#political
268,#politics
269,#breakingnews
269,#papabrain
269,#first
269,#music
269,#culture
269,#politics
270,#trudeau
270,#news
270,#politics
270,#government
270,#cdnpoli
270,#saskpoli
270,#skpoli
270,#mbpoli
270,#bcpoli
270,#abpoli
270,#climatechange
270,#agriculture
270,#agribusiness
270,#farming
270,#farms
270,#farmers
270,#food
270,#fertilizer
271,#bjp
271,#dmk
271,#ntk
271,#politicslive
271,#political
271,#politics
271,#tnbjp
271,#tnpolitics
271,#udhayanithistalin
272,#progressive
272,#globalist
272,#rinos
272,#republicans
272,#dinos
272,#truth
272,#mcconnell
272,#mcgarthy
272,#politics
272,#maga
272,#bluedog
272,#conservatives
272,#gop
273,#trump
273,#covid
273,#maga
273,#bigtech
273,#fakenews
273,#biden
273,#bigpharma
273,#politics
273,#news
273,#newworldorder
273,#ukrainewar
273,#mrnavaccines
273,#walkaway
273,#deepstate
274,#politics
274,#uk
274,#pm
274,#rishisunak
274,#borisjohnson
274,#liztruss
274,#conservativehome
275,#congress
275,#panchayatelection
275,#eastmidnapur
275,#westbengal
275,#lkssmnnshetth
275,#kNgres
275,#pnycaay'etnirbaacn
275,#puurbmediniipur
275,#pshcimbngg
275,#politics
276,#bnnmexico
276,#mexico
276,#politics
277,#eeuu
277,#estados
277,#cdmx
277,#politics
277,#amlo
277,#justicia
277,#amlovers
277,#youtubers
277,#gdl
277,#politica
277,#ultimominuto
277,#mexico
277,#lomasvisto
277,#almomento
277,#abrelosojos
277,#nuevoleon
277,#monterrey
277,#periodistas
277,#usa
277,#feministas
277,#ultimahora
277,#4t
277,#enterate
277,#importante
277,#video
277,#news
278,#maharashtra
278,#politics
278,#drbamu
278,#aurangabad
278,#election2022
279,#politics
279,#mlm
280,#bnp
280,#awamileague
280,#bangladesh
280,#politics
281,#bnp
281,#awamileague
281,#bangladesh
281,#politics
282,#politics
283,#publicfundswaste
283,#politics
284,#writing
284,#speechwriting
284,#politics
284,#presentation
284,#pr
284,#communication
284,#inspiration
285,#politics
286,#trump
286,#maga
286,#donaldtrump
286,#usa
286,#republican
286,#conservative
286,#america
286,#biden
286,#politics
286,#makeamericagreatagain
286,#trumptrain
286,#memes
286,#kag
286,#joebiden
286,#trumpsupporters
287,#mahuamoitra
287,#trinamoolcongress
287,#modi
287,#narendramodi
287,#amitshah
287,#mhuy'aamaitr
287,#tRnnmuulkNgres
287,#tRnnmuul
287,#nrendrmodii
287,#politics
288,#saturn
288,#cancer
288,#eclipses
288,#mtg
288,#politics
288,#astrology
289,#worldcup2022
289,#world
289,#peopleschoice
289,#politics
289,#trump
289,#creativesociety
289,#truthmatters
289,#life
289,#support
289,#europe
289,#usa
289,#china
290,#america
290,#news
290,#trump
290,#infowars
290,#freespeech
290,#politics
291,#mississippi
291,#politics
292,#argentinavscroatia
292,#weed
292,#politics
292,#ecuador
292,#environment
293,#politics
293,#president
293,#trump2024
293,#bidencrimefamilly
293,#bidendeliversagain
293,#bidenbordercrisis
293,#usarmy
293,#usafricabizforum
294,#politics
294,#alhajilaimohammed
294,#atikuabubakar
295,#bjp
295,#children
295,#education
295,#corruption
295,#politics
295,#aap
295,#hindu
295,#muslim
295,#economy
295,#health
295,#employment
296,#conspiracy
296,#conspiracytheories
296,#politics
296,#predator
296,#toxoplasmosis
296,#podnation
297,#retro
297,#mffl
297,#herthabsc
297,#live
297,#footballmanager2023
297,#politics
297,#oldskool
297,#fuckracism
297,#fuckcorruption
297,#finalfantasyvi
297,#croarg
297,#peace
297,#stopnarcissism
297,#fm23#retrogaming
297,#retro
297,#quakelive
298,#politics
299,#bnnpoland
299,#war
299,#politics
299,#poland
300,#communism
300,#genocide
300,#politics
301,#mopolitics
301,#moleg
301,#mosen
301,#missouri
301,#stlouis
301,#mo
301,#politics
302,#black
302,#congressman
302,#greatreads
302,#amreading
302,#amwriting
302,#mustreads
302,#politics
302,#race
303,#beyondthebreakingnews
303,#news
303,#breakingnews
303,#politics
303,#currentpolitics
303,#jayforbes
303,#hhfl
303,#library
304,#indianarmy
304,#politics
305,#politics
305,#law
306,#bangladesh
306,#newsupdates
306,#politics
307,#politics
307,#allprogressivescongressapc
307,#asiwajubolatinubu
308,#politics
308,#brazil
308,#democracy
308,#eleicoes
308,#eleicoes2022
308,#brazilianpolitics
308,#13dedezembro
309,#extraextra
309,#politics
310,#piq
310,#predictionchallenge
310,#kevinmccarthy
310,#speakerofthehouse
310,#games
310,#free2play
310,#news
310,#politics
310,#politicaliq
311,#elections
311,#news
311,#nigeria
311,#politics
312,#basketball
312,#bidenadministration
312,#bidengaffes
312,#blacklivesmatter
312,#donaldtrump
312,#joebiden
312,#politics
312,#russia
